ics,isscaap,asfis,description
1501,13,BGA,Long-whiskered catfish
1501,13,IOA,NA
1501,13,AFD,NA
1501,13,AFS,NA
1501,13,AFJ,Spanish toothcarp
1501,13,AHF,NA
1501,13,PHY,Pirate perch
1501,13,AUM,NA
1501,13,AXY,Flametail tetra
1501,13,AFB,NA
1501,13,AFH,NA
1501,13,AFE,NA
1501,13,ADI,Ceylon killifish
1501,13,PME,NA
1501,13,AEF,Black ghost
1501,13,AEY,NA
1501,13,ADV,NA
1501,13,ARX,NA
1501,13,AKI,Sacramento perch
1501,13,ARL,NA
1501,13,ADS,Niger tetra
1501,13,ADA,NA
1501,13,ADF,Sevenbarbed banjo
1501,13,ADR,Banjo catfish
1501,13,ADY,Banded banjo
1501,13,AQY,NA
1501,13,AYB,NA
1501,13,ABH,NA
1501,13,ATF,NA
1501,13,AXF,Banded astyanax
1501,13,GAW,Bluetail goodea
1501,13,AHB,NA
1501,13,LET,Cuban gar
1501,13,AYL,NA
1501,13,AEI,NA
1501,13,AUB,NA
1501,13,AUO,Bubu
1501,13,ADP,Saberfin killie
1501,13,AUS,NA
1501,13,ADM,NA
1501,13,AWA,NA
1501,13,AXI,NA
1501,13,BDB,Badis
1501,13,BGG,Goonch
1501,13,BGH,Blacklancer catfish
1501,13,BGM,False black lancer
1501,13,BGL,NA
1501,13,BPR,NA
1501,13,BGJ,Bayad
1501,13,BGK,Semutundu
1501,13,BGE,NA
1501,13,BHL,NA
1501,13,BHP,NA
1501,13,BTT,NA
1501,13,BTE,NA
1501,13,BTR,NA
1501,13,BTJ,Bighead sculpin
1501,13,BGY,NA
1501,13,BNJ,Throat-spine gudgeon
1501,13,SBI,NA
1501,13,BXB,Top minnow
1501,13,BGB,NA
1501,13,BEU,NA
1501,13,EOH,Malay combtail
1501,13,BGP,NA
1501,13,BDS,Siamese fighting fish
1501,13,BIU,NA
1501,13,BVB,NA
1501,13,BOK,Cochu's blue tetra
1501,13,BKP,Nightfish
1501,13,BCZ,Barred gudgeon
1501,13,BOV,NA
1501,13,OMB,NA
1501,13,BJN,NA
1501,13,BGF,NA
1501,13,YGA,NA
1501,13,BHI,NA
1501,13,BPA,NA
1501,13,BPF,Kumakuma
1501,13,BPJ,Zebra catfish
1501,13,BPT,Laulao catfish
1501,13,BFJ,NA
1501,13,BNI,NA
1501,13,BQG,NA
1501,13,OBB,NA
1501,13,BHK,NA
1501,13,BCE,NA
1501,13,BCO,Longfin tetra
1501,13,BCU,NA
1501,13,BOO,NA
1501,13,BNC,NA
1501,13,BND,NA
1501,13,BNY,NA
1501,13,BNL,NA
1501,13,BNU,NA
1501,13,BNM,NA
1501,13,BNN,NA
1501,13,BNO,NA
1501,13,BNP,Mourning tetra
1501,13,BCC,NA
1501,13,BMB,NA
1501,13,BNA,Orangefin tetra
1501,13,BKM,NA
1501,13,UKP,NA
1501,13,BPM,Camouflaged catfish
1501,13,BPC,Guitarrita
1501,13,BPN,Ecuador banjo catfish
1501,13,UTB,Duckbill sleeper
1501,13,CAV,NA
1501,13,CNH,NA
1501,13,YCR,NA
1501,13,MJL,NA
1501,13,LHC,Cascarudo
1501,13,LKM,NA
1501,13,HYM,Zamurito
1501,13,UMG,Tailface sleeper
1501,13,OMC,NA
1501,13,GBG,NA
1501,13,CXA,NA
1501,13,UBK,NA
1501,13,GCM,Blackwing hatchetfish
1501,13,SJP,NA
1501,13,PNN,Wimple piranha
1501,13,EUM,Flier
1501,13,THK,NA
1501,13,NRB,NA
1501,13,CMX,NA
1501,13,SGS,NA
1501,13,CTP,NA
1501,13,CPD,NA
1501,13,CPQ,NA
1501,13,CAK,Angler catfish
1501,13,CAC,Squarehead catfish
1501,13,HGS,Biringo
1501,13,CTV,NA
1501,13,CEY,NA
1501,13,BCA,NA
1501,13,HBC,Barca snakehead
1501,13,KNM,Blotched snakehead
1501,13,KNA,Great snakehead
1501,13,CBP,Eel catfish
1501,13,GCE,Barred splitfin
1501,13,GCP,Polka-dot splitfin
1501,13,CDF,Darter characin
1501,13,GCU,Bold characodon
1501,13,GCT,Rainbow characodon
1501,13,CXC,NA
1501,13,CDW,Burmese spineless eel
1501,13,HCB,NA
1501,13,CDU,NA
1501,13,CED,NA
1501,13,CTX,Axelrod's rainbowfish
1501,13,COF,NA
1501,13,GLB,NA
1501,13,HRV,NA
1501,13,KRE,NA
1501,13,KRG,NA
1501,13,NCC,Clown knifefish
1501,13,HBV,NA
1501,13,AYC,Swampfish
1501,13,HFP,NA
1501,13,BCY,NA
1501,13,BCR,Kibonde
1501,13,BCI,Kokuni
1501,13,BCG,Kukumai
1501,13,BCN,Aluminum catfish
1501,13,BCS,NA
1501,13,BCT,NA
1501,13,BCJ,Ornate bagrid
1501,13,CDG,NA
1501,13,CND,NA
1501,13,CNC,NA
1501,13,CJG,NA
1501,13,THU,NA
1501,13,LLM,NA
1501,13,LRA,NA
1501,13,LRN,Blunt-toothed African catfish
1501,13,LRT,Snake catfish
1501,13,LRW,NA
1501,13,CLW,NA
1501,13,CUR,Thai river sprat
1501,13,CXO,NA
1501,13,CUO,Borneo River sprat
1501,13,LUG,NA
1501,13,CNQ,NA
1501,13,CDH,NA
1501,13,ECB,Yangtse grenadier anchovy
1501,13,IUA,NA
1501,13,OAF,Banded gourami
1501,13,CFK,Big Baikal oilfish
1501,13,CXG,NA
1501,13,CXH,NA
1501,13,CGS,Smoothbelly pellonuline
1501,13,ONT,NA
1501,13,CGT,Redspotted tetra
1501,13,LCA,Splash tetra
1501,13,CGK,NA
1501,13,CGW,NA
1501,13,OKW,NA
1501,13,CLK,Ganges River sprat
1501,13,RYU,Bronze corydoras
1501,13,RYP,Peppered corydoras
1501,13,RYN,NA
1501,13,CMI,Swordtail characin
1501,13,CEB,Short-headed sculpin
1501,13,CWK,Baikal yellowfin
1501,13,CVA,Sakhalin sculpin
1501,13,CZK,Cherskii's sculpin
1501,13,CNO,NA
1501,13,CGB,Goldstripe characin
1501,13,GCY,White River springfish
1501,13,CNL,Sailfin tetra
1501,13,RGN,NA
1501,13,KCN,Naked shellear
1501,13,TEM,NA
1501,13,CBU,Silver tetra
1501,13,TFT,Blotchcheek goby
1501,13,CNB,NA
1501,13,TKY,Tailspot ctenopoma
1501,13,TEN,NA
1501,13,TSB,Frail gourami
1501,13,UCT,Checkered pupfish
1501,13,UBC,Cuban killifish
1501,13,CUU,NA
1501,13,CTY,NA
1501,13,CNW,NA
1501,13,CBY,Argentine pearlfish
1501,13,CXK,NA
1501,13,CMT,NA
1501,13,CUY,Ansorge fangtooth pellonuline
1501,13,CUM,Nigerian fangtooth pellonuline
1501,13,CXD,NA
1501,13,CVZ,Potosi pupfish
1501,13,YCU,Bolson pupfish
1501,13,YCF,Parras pupfish
1501,13,YCM,Desert pupfish
1501,13,DAP,Alaska blackfish
1501,13,DDG,NA
1501,13,DTU,NA
1501,13,CDC,NA
1501,13,DNL,Porthole catfish
1501,13,DIF,NA
1501,13,DCY,Gabon jewelfish
1501,13,DPA,NA
1501,13,DYC,Tollo
1501,13,DYN,NA
1501,13,DIU,Silver distichodus
1501,13,DTM,Spotted citharinid
1501,13,DTN,NA
1501,13,DTX,Sixbar distichodus
1501,13,DYO,NA
1501,13,DCM,NA
1501,13,DPZ,NA
1501,13,DRV,NA
1501,13,DMM,Fat sleeper
1501,13,DUA,NA
1501,13,DBG,NA
1501,13,DUB,NA
1501,13,DXB,NA
1501,13,DUE,NA
1501,13,DUP,NA
1501,13,DYA,NA
1501,13,EBG,NA
1501,13,EOY,NA
1501,13,EDV,Western pygmy perch
1501,13,EIH,NA
1501,13,EIV,Glass knifefish
1501,13,EIM,NA
1501,13,EXG,NA
1501,13,ESK,Carolina pygmy sunfish
1501,13,EPE,Electric eel
1501,13,EOF,Dusky sleeper
1501,13,EOP,Spotted sleeper
1501,13,EOV,NA
1501,13,GEE,Ash Meadows killifish
1501,13,ECU,NA
1501,13,EHC,Blackbanded sunfish
1501,13,EMJ,NA
1501,13,EPO,NA
1501,13,EYA,NA
1501,13,EMD,NA
1501,13,EHM,NA
1501,13,EHO,NA
1501,13,EYI,NA
1501,13,EOS,Emerald sleeper
1501,13,PEC,Reedfish
1501,13,EYR,NA
1501,13,EXI,Redfin pickerel
1501,13,EHE,Greenside darter
1501,13,EHA,Rainbow darter
1501,13,EHR,Fantail darter
1501,13,EHP,Chihuahua darter
1501,13,EUS,NA
1501,13,EHF,NA
1501,13,EUT,NA
1501,13,EUH,NA
1501,13,ESG,NA
1501,13,EUD,NA
1501,13,EUV,NA
1501,13,EXX,Bucktooth tetra
1501,13,EXB,NA
1501,13,FWA,Whiptail catfish
1501,13,FVA,Blackthroat goby
1501,13,FYC,Goldspotted killifish
1501,13,FOF,NA
1501,13,AFA,Spring cavefish
1501,13,FCM,NA
1501,13,FUY,NA
1501,13,FUX,Stippled studfish
1501,13,GDU,NA
1501,13,GGE,NA
1501,13,GGA,NA
1501,13,GSF,Mosquitofish
1501,13,GSR,NA
1501,13,GGL,Silver hatchetfish
1501,13,GGS,NA
1501,13,OMG,NA
1501,13,BGC,NA
1501,13,GIU,NA
1501,13,GGT,Darkedged splitfin
1501,13,GIL,Creole topminnow
1501,13,GDM,NA
1501,13,GXU,NA
1501,13,GDA,NA
1501,13,GBI,Sleepy goby
1501,13,GOU,Tank goby
1501,13,GII,Red rainbowfish
1501,13,GYM,NA
1501,13,GXA,NA
1501,13,BGD,NA
1501,13,GXS,NA
1501,13,GTC,NA
1501,13,OMH,Elephantnose fish
1501,13,GBV,Upland bully
1501,13,GBD,Bigmouth sleeper
1501,13,GBP,Blackfin goby
1501,13,GOY,NA
1501,13,GSI,Naked goby
1501,13,GDQ,NA
1501,13,GOT,Blackfin goodea
1501,13,GNP,Slobbering catfish
1501,13,GHR,Graham's gudgeon
1501,13,KGA,NA
1501,13,GUV,NA
1501,13,GYV,NA
1501,13,OGN,Aba
1501,13,GYU,Donets ruffe
1501,13,GYL,Danube ruffe
1501,13,GYZ,Schraetzer
1501,13,GYE,Naked characin
1501,13,GYT,Black tetra
1501,13,GYH,NA
1501,13,GYC,Banded knifefish
1501,13,HMV,NA
1501,13,HNW,Greenway's grunter
1501,13,HRH,NA
1501,13,HTG,NA
1501,13,HTC,NA
1501,13,HSM,Copper tetra
1501,13,HSA,NA
1501,13,HTM,NA
1501,13,HPT,NA
1501,13,HGA,NA
1501,13,HMB,NA
1501,13,BHB,NA
1501,13,HBD,NA
1501,13,HMA,NA
1501,13,HDM,NA
1501,13,HGE,NA
1501,13,HXA,NA
1501,13,HGB,Barnard's robber
1501,13,HGC,Buenos Aires tetra
1501,13,HGR,NA
1501,13,HGU,Featherfin tetra
1501,13,HDG,NA
1501,13,HDO,NA
1501,13,HPC,NA
1501,13,HHT,NA
1501,13,HBY,Porthole shovelnose catfish
1501,13,HMT,NA
1501,13,HFG,Black bream
1501,13,HED,Kafue pike
1501,13,HPM,NA
1501,13,HTA,NA
1501,13,OMY,NA
1501,13,HTF,Stinging catfish
1501,13,HDB,NA
1501,13,OHA,Mooneye
1501,13,OMP,Zambesi parrotfish
1501,13,HTY,NA
1501,13,HSP,NA
1501,13,HMN,NA
1501,13,HPU,Aimara
1501,13,HOA,NA
1501,13,HDZ,NA
1501,13,HPZ,NA
1501,13,BHO,NA
1501,13,HGK,Indian blind catfish
1501,13,HHS,Malabar ricefish
1501,13,HUT,NA
1501,13,HCF,Elongate tigerfish
1501,13,HCV,Tiger fish
1501,13,HYT,NA
1501,13,HXS,NA
1501,13,OMU,NA
1501,13,HSX,Calypso tetra
1501,13,HSH,Black neon tetra
1501,13,HDF,NA
1501,13,HYX,Bumblebee fish
1501,13,HPN,Highwaterman catfish
1501,13,HYR,NA
1501,13,HPG,NA
1501,13,HYU,NA
1501,13,HSF,NA
1501,13,HSL,Suckermouth catfish
1501,13,HYG,NA
1501,13,HYJ,Slender gudgeon
1501,13,HXE,NA
1501,13,HGG,NA
1501,13,IHB,NA
1501,13,ICU,NA
1501,13,ICB,NA
1501,13,ICD,NA
1501,13,ICL,Headwater catfish
1501,13,ICM,NA
1501,13,ICO,NA
1501,13,ICP,Yaqui catfish
1501,13,IGS,NA
1501,13,IHL,NA
1501,13,IYF,Goldbreast splitfin
1501,13,IMM,NA
1501,13,INM,NA
1501,13,IPX,Pipe fish
1501,13,INK,Royal tetra
1501,13,IRW,Threadfin rainbowfish
1501,13,IVO,NA
1501,13,IKA,NA
1501,13,OMI,NA
1501,13,ILF,Zucchini catfish
1501,13,ISM,NA
1501,13,ITZ,NA
1501,13,OMV,NA
1501,13,JYL,Onesided livebearer
1501,13,JDF,Flagfish
1501,13,EJJ,Jurua anchovy
1501,13,KIH,Mitchell gudgeon
1501,13,KUA,Glass blue-eye
1501,13,KLR,NA
1501,13,KKA,Airbreathing shellear
1501,13,KNC,NA
1501,13,KNH,NA
1501,13,KWA,Scaleless killifish
1501,13,KRK,NA
1501,13,KCH,NA
1501,13,KTA,NA
1501,13,KTB,Glass catfish
1501,13,KTK,NA
1501,13,KTC,NA
1501,13,KTM,Striped glass catfish
1501,13,KUL,Nurseryfish
1501,13,LSU,Brook silverside
1501,13,LCU,NA
1501,13,LGR,Sierra leone dwarf characin
1501,13,LMN,NA
1501,13,LDH,NA
1501,13,LTR,NA
1501,13,LYN,Tanganyika killifish
1501,13,LAB,NA
1501,13,LTG,Tanganyika lates
1501,13,LTO,Albert lates
1501,13,LSM,Bigeye lates
1501,13,LSL,Forktail lates
1501,13,LLT,NA
1501,13,LRP,NA
1501,13,LCE,Asian bumblebee catfish
1501,13,LTH,Fortescue grunter
1501,13,GTU,NA
1501,13,LPA,Jellybean tetra
1501,13,LLP,South American lungfish
1501,13,LLO,Longnose gar
1501,13,LLS,Alligator gar
1501,13,LEJ,Pumpkinseed
1501,13,LMM,Bluegill
1501,13,LPU,NA
1501,13,LPC,Banded leporinus
1501,13,LPD,Threespot leporinus
1501,13,LPR,NA
1501,13,LPB,NA
1501,13,LPM,NA
1501,13,LPO,NA
1501,13,LTC,NA
1501,13,LGB,NA
1501,13,LLN,Barredtail pearlfish
1501,13,LUO,Pygmy killifish
1501,13,LUA,NA
1501,13,LMY,Grand Cayman limia
1501,13,LMI,NA
1501,13,LGI,NA
1501,13,LMU,Jaguar catfish
1501,13,LSD,NA
1501,13,LDD,NA
1501,13,LGV,NA
1501,13,LXB,NA
1501,13,LPQ,NA
1501,13,LSX,NA
1501,13,LCC,NA
1501,13,LCL,NA
1501,13,LUI,Bluefin killifish
1501,13,LFP,Pikehead
1501,13,LKB,NA
1501,13,LPI,Pati
1501,13,MLK,Eastern freshwater cod
1501,13,MLQ,Trout cod
1501,13,MRE,Lesser spiny eel
1501,13,MRH,Roundtail paradisefish
1501,13,MGD,NA
1501,13,MGL,NA
1501,13,MPC,Electric catfish
1501,13,MPI,Smallmouth electric catfish
1501,13,MTK,Spotted gourami
1501,13,MNW,NA
1501,13,OMR,NA
1501,13,OMA,Bulldog
1501,13,MDY,NA
1501,13,MDC,NA
1501,13,MGP,NA
1501,13,MGW,NA
1501,13,MGG,NA
1501,13,MPP,Catarina pupfish
1501,13,MEB,NA
1501,13,MLF,North New Guinea rainbowfish
1501,13,MDT,Tigerstriped catfish
1501,13,MSO,NA
1501,13,MEH,NA
1501,13,MLP,NA
1501,13,MEY,Silver dollar
1501,13,MLC,Sharptooth tetra
1501,13,MIE,NA
1501,13,MGE,NA
1501,13,MMK,NA
1501,13,MPJ,Smallmouth bass
1501,13,MTT,Spotted bass
1501,13,MIB,NA
1501,13,MTB,NA
1501,13,MYI,NA
1501,13,MCX,Royal sprat
1501,13,MEV,Cave gudgeon
1501,13,MII,Croaking tetra
1501,13,MLZ,NA
1501,13,MGY,NA
1501,13,MKP,NA
1501,13,MKB,NA
1501,13,MKI,NA
1501,13,MGJ,NA
1501,13,MNC,NA
1501,13,MNN,Amazon leaffish
1501,13,MJM,NA
1501,13,OMO,NA
1501,13,ROY,White bass
1501,13,MBE,NA
1501,13,MGB,NA
1501,13,MSU,NA
1501,13,MLH,NA
1501,13,MLU,NA
1501,13,MLD,Silver mylossoma
1501,13,MGO,NA
1501,13,BMC,Gangetic mystus
1501,13,BMG,Long whiskers catfish
1501,13,BMM,Twospot catfish
1501,13,BMT,NA
1501,13,BMV,Striped dwarf catfish
1501,13,NGF,NA
1501,13,NAA,Gangetic leaffish
1501,13,NGI,NA
1501,13,NNU,Oneline tetra
1501,13,NHB,Balston's pygmy perch
1501,13,NXA,NA
1501,13,NPO,Oxleyan pygmy perch
1501,13,NNA,NA
1501,13,NNB,Golden pencilfish
1501,13,CNR,Lake Tumba dwarf sprat
1501,13,NMB,NA
1501,13,NET,Rainbow tetra
1501,13,MGN,NA
1501,13,NGL,NA
1501,13,CNF,Australian lungfish
1501,13,NBB,NA
1501,13,NHC,NA
1501,13,NLA,NA
1501,13,NFC,NA
1501,13,NPF,NA
1501,13,NSA,Silver tandan
1501,13,NST,Narrowfront tandan
1501,13,NSB,Shortfin tandan
1501,13,NPK,NA
1501,13,NBY,NA
1501,13,NGP,NA
1501,13,ONN,Bronze featherback
1501,13,INX,Slender madtom
1501,13,INF,Stonecat
1501,13,ING,Tadpole madtom
1501,13,INI,Margined madtom
1501,13,INP,Brown madtom
1501,13,INL,Neosho madtom
1501,13,INT,Northern madtom
1501,13,NVH,Olympic mudminnow
1501,13,OHL,NA
1501,13,OXL,Losera fangtooth pellonuline
1501,13,ODC,NA
1501,13,OOU,NA
1501,13,ODA,NA
1501,13,ODG,NA
1501,13,OEE,NA
1501,13,OGU,Sharptail goby
1501,13,OLH,NA
1501,13,OLU,Pale yellow tandan
1501,13,OYB,Longtail catfish
1501,13,OKB,Butter catfish
1501,13,OKP,Pabdah catfish
1501,13,OFP,Snakehead gudgeon
1501,13,OFM,NA
1501,13,OFA,Obscure swamp eel
1501,13,ODO,NA
1501,13,OGD,NA
1501,13,OUG,NA
1501,13,OCG,NA
1501,13,OSN,NA
1501,13,OYJ,Javanese ricefish
1501,13,OOB,Arawana
1501,13,OCA,Golden otocinclus
1501,13,OXK,NA
1501,13,XYF,Fimbriate gudgeon
1501,13,OUF,NA
1501,13,XYD,White-eye
1501,13,PXO,NA
1501,13,GPO,NA
1501,13,PFU,NA
1501,13,PQN,Royal panaque
1501,13,PKW,NA
1501,13,PNG,Mekong giant catfish
1501,13,PGJ,Spot pangasius
1501,13,PGK,Shortbarbel pangasius
1501,13,PNW,Giant pangasius
1501,13,PXS,NA
1501,13,OPB,Freshwater butterflyfish
1501,13,ONP,Reticulate knifefish
1501,13,PTV,NA
1501,13,RKF,NA
1501,13,PDX,Cardinal tetra
1501,13,PDI,Neon tetra
1501,13,PCK,Stone sculpin
1501,13,PDD,NA
1501,13,PGU,NA
1501,13,ILP,Glass schilbid
1501,13,KPA,NA
1501,13,PKA,NA
1501,13,OMJ,Ghost stonebasher
1501,13,PAF,NA
1501,13,PHG,NA
1501,13,PMV,NA
1501,13,FCO,Eyespot gourami
1501,13,PHZ,NA
1501,13,PSX,NA
1501,13,PGI,NA
1501,13,PGG,Dotted catfish
1501,13,PGO,Flatnose catfish
1501,13,PVX,NA
1501,13,PWM,NA
1501,13,PIT,NA
1501,13,PIO,NA
1501,13,PHD,NA
1501,13,PCP,NA
1501,13,EUU,NA
1501,13,PDO,Pongo characin
1501,13,FMA,NA
1501,13,PTK,NA
1501,13,PLJ,NA
1501,13,PLK,Jau
1501,13,PLO,Smalltoothed pellonula
1501,13,YCH,Yellow catfish
1501,13,PKI,Balkhash perch
1501,13,PND,Percarina
1501,13,ERL,Chinese sleeper
1501,13,ERE,NA
1501,13,ERT,Creole perch
1501,13,PJW,NA
1501,13,PJB,Logperch
1501,13,PFO,Trout-perch
1501,13,PNO,Leopard catfish
1501,13,PCS,NA
1501,13,PTN,NA
1501,13,PEG,False rummynose tetra
1501,13,OME,Churchill
1501,13,PHJ,NA
1501,13,PFX,NA
1501,13,FCU,Dusky millions fish
1501,13,FCJ,NA
1501,13,PGN,NA
1501,13,PMN,NA
1501,13,PGL,NA
1501,13,FLR,NA
1501,13,PEH,Redtail catfish
1501,13,GPH,Hingemouth
1501,13,HRN,NA
1501,13,PBT,NA
1501,13,PLU,Spatula-barbeled catfish
1501,13,PYL,NA
1501,13,LPP,NA
1501,13,PID,NA
1501,13,PKJ,NA
1501,13,PMG,Graceful pimelodella
1501,13,PMH,NA
1501,13,PML,NA
1501,13,PMY,NA
1501,13,PMB,NA
1501,13,PMT,NA
1501,13,PMS,NA
1501,13,PMD,Mandi
1501,13,PMM,NA
1501,13,PMI,Capaz
1501,13,PMJ,NA
1501,13,MDM,NA
1501,13,MDN,NA
1501,13,MDP,NA
1501,13,MDL,NA
1501,13,PGX,Lorentz's grunter
1501,13,MDI,Flatwhiskered catfish
1501,13,PWK,NA
1501,13,MDU,NA
1501,13,LGT,Black curbinata
1501,13,LGQ,South American silver croaker
1501,13,LGN,Pacora
1501,13,PFD,NA
1501,13,PYO,NA
1501,13,PYC,NA
1501,13,PYS,Raphael catfish
1501,13,BPD,NA
1501,13,PMQ,Coroata
1501,13,TLU,NA
1501,13,MTU,NA
1501,13,PCT,NA
1501,13,PLH,NA
1501,13,PBH,NA
1501,13,POZ,NA
1501,13,PFL,Guppy
1501,13,PEK,NA
1501,13,POW,Black morpho tetra
1501,13,PCM,Lake Mweru sprat
1501,13,PGW,NA
1501,13,PGY,NA
1501,13,OMD,NA
1501,13,OLE,African leaffish
1501,13,PPD,NA
1501,13,PPV,NA
1501,13,PXR,White crappie
1501,13,PXG,Black crappie
1501,13,POV,NA
1501,13,PMK,Merauke tandan
1501,13,POQ,NA
1501,13,PCD,Australian freshwater herring
1501,13,PNL,NA
1501,13,PFN,NA
1501,13,PTU,Sharpnosed sawtooth pellonul.
1501,13,PRQ,NA
1501,13,PZA,NA
1501,13,IPH,Mexican blindcat
1501,13,PMF,Glass bloodfin
1501,13,NBK,Mud sleeper
1501,13,PTX,X-ray tetra
1501,13,RIS,Malayan leaffish
1501,13,PRZ,NA
1501,13,PWC,NA
1501,13,ITK,NA
1501,13,PFH,Chiapas killifish
1501,13,PKY,NA
1501,13,RSO,Tubenose goby
1501,13,PPB,Marbled lungfish
1501,13,PPG,West African lungfish
1501,13,SGK,NA
1501,13,PSZ,NA
1501,13,PDF,NA
1501,13,PAQ,NA
1501,13,PDT,Threespot headstander
1501,13,EDO,NA
1501,13,PDU,NA
1501,13,PDC,NA
1501,13,UDA,Indian potasi
1501,13,BPU,NA
1501,13,PCG,NA
1501,13,PYR,Dragonfin tetra
1501,13,PDB,NA
1501,13,DPH,NA
1501,13,EDC,NA
1501,13,EDA,NA
1501,13,PGB,NA
1501,13,PDQ,Popondetta blue-eye
1501,13,UDB,NA
1501,13,UDC,Spotted sorubim
1501,13,UDT,Tiger sorubim
1501,13,PRW,NA
1501,13,PNZ,NA
1501,13,FMC,Spiketail paradisefish
1501,13,PGF,NA
1501,13,PDV,NA
1501,13,EDM,NA
1501,13,PYF,NA
1501,13,DPG,Granulated catfish
1501,13,GLM,NA
1501,13,PBG,NA
1501,13,PYG,Snow pleco
1501,13,PGD,NA
1501,13,PYE,Red piranha
1501,13,PYY,San Francisco piranha
1501,13,PYU,Lobetoothed piranha
1501,13,IPO,Flathead catfish
1501,13,LPF,NA
1501,13,QTA,Barred topminnow
1501,13,RCF,NA
1501,13,RKL,NA
1501,13,RIY,NA
1501,13,RHB,NA
1501,13,RLV,NA
1501,13,RCN,NA
1501,13,RLC,NA
1501,13,RMI,NA
1501,13,RMQ,South American catfish
1501,13,RIM,NA
1501,13,RML,NA
1501,13,RPV,Biara
1501,13,RCO,Katrana
1501,13,BHE,NA
1501,13,RIP,NA
1501,13,DRD,NA
1501,13,RGB,Amur goby
1501,13,RGF,NA
1501,13,RIA,Amazon spinejaw sprat
1501,13,RON,NA
1501,13,RYR,Loach goby
1501,13,DRW,NA
1501,13,RYA,NA
1501,13,RIF,NA
1501,13,RRT,Rita
1501,13,RVY,Green rivulus
1501,13,RXG,NA
1501,13,REU,NA
1501,13,ROV,Asprete
1501,13,SMS,NA
1501,13,SDD,NA
1501,13,DSU,NA
1501,13,SXU,Dorado
1501,13,NDI,Rocky kurper
1501,13,SAV,Volga pikeperch
1501,13,SGM,NA
1501,13,ISE,Widemouth blindcat
1501,13,SUM,Madagascar round herring
1501,13,SGV,Redfinned blue-eye
1501,13,HII,NA
1501,13,HIM,Shoulderspot catfish
1501,13,HIY,African butter catfish
1501,13,HIU,NA
1501,13,HBA,NA
1501,13,SZO,NA
1501,13,SZF,NA
1501,13,SMJ,NA
1501,13,OSJ,Australian bonytongue
1501,13,SGW,NA
1501,13,DSH,NA
1501,13,SKV,Small-headed grunter
1501,13,SKI,Kissing prochilodus
1501,13,SSU,Silver prochilodus
1501,13,SRD,White piranha
1501,13,SRU,Slender piranha
1501,13,SRM,Redeye piranha
1501,13,SSS,Speckled piranha
1501,13,ESP,Gangetic hairfin anchovy
1501,13,IYV,NA
1501,13,IYA,NA
1501,13,IYL,Bichique
1501,13,IYS,Stimpson's goby
1501,13,IYX,NA
1501,13,SRL,West African pygmy herring
1501,13,IHD,NA
1501,13,LND,Silond catfish
1501,13,LUU,NA
1501,13,THY,NA
1501,13,SRO,Amur catfish
1501,13,SUW,Lake Biwa catfish
1501,13,UST,Tigris catfish
1501,13,SOD,NA
1501,13,KFL,NA
1501,13,SBO,NA
1501,13,SII,Arrowhead shovelnose
1501,13,SIH,Firewood catfish
1501,13,SUP,NA
1501,13,SMO,NA
1501,13,TYP,Alabama cavefish
1501,13,FRR,NA
1501,13,STD,NA
1501,13,SHJ,NA
1501,13,SAY,NA
1501,13,SCV,NA
1501,13,EGB,Beaufort's goby
1501,13,SRV,NA
1501,13,SCJ,NA
1501,13,SML,NA
1501,13,SYY,NA
1501,13,SGT,NA
1501,13,SGC,Longtail knifefish
1501,13,IGO,NA
1501,13,IFA,NA
1501,13,SIA,Lake Tanganyika sprat
1501,13,OMT,NA
1501,13,SUV,NA
1501,13,STY,Blind tetra
1501,13,SUX,NA
1501,13,SXR,Marbled swamp eel
1501,13,SKY,Kimberley grunter
1501,13,YDA,Bigeye squeaker
1501,13,YDN,Angel squeaker
1501,13,YDC,Bugeye squeaker
1501,13,YDD,Clown squeaker
1501,13,YDE,Featherfin squeaker
1501,13,YDF,Orangestriped squeaker
1501,13,YDG,Blotched upsidedown catfish
1501,13,YDR,Blackspotted squeaker
1501,13,YDJ,Malawi squeaker
1501,13,YDO,Onespot squeaker
1501,13,YDP,Congo squeaker
1501,13,YDS,Wahrindi
1501,13,YDZ,Plain squeaker
1501,13,TAG,Eel worm goby
1501,13,TKC,NA
1501,13,TDK,Freshwater cobbler
1501,13,TKM,NA
1501,13,TMO,Lord's goby
1501,13,TAO,Peacock gudgeon
1501,13,TAT,NA
1501,13,TYG,NA
1501,13,TEA,NA
1501,13,TMQ,NA
1501,13,TYB,Blackline penguinfish
1501,13,GTS,Giant hatchetfish
1501,13,THN,Sanaga pygmy herring
1501,13,TSE,NA
1501,13,TUI,NA
1501,13,TXC,Spotted archerfish
1501,13,TXJ,Banded archerfish
1501,13,TYU,NA
1501,13,TYZ,NA
1501,13,TYR,NA
1501,13,TYJ,NA
1501,13,TYL,Singing catfish
1501,13,TYY,Black catfish
1501,13,DTA,NA
1501,13,TYI,NA
1501,13,TGH,Three spot gourami
1501,13,TGL,NA
1501,13,TCA,NA
1501,13,TKL,Pygmy gourami
1501,13,TSC,NA
1501,13,TDE,NA
1501,13,TDR,NA
1501,13,TDB,NA
1501,13,TDP,NA
1501,13,TPU,NA
1501,13,ITA,Toothless blindcat
1501,13,TKS,NA
1501,13,TKP,NA
1501,13,TMA,NA
1501,13,TFA,NA
1501,13,TYS,Southern cavefish
